StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00418544,29.8652,-98.3796,306.3,TX,SPRING BRANCH 2SE,,15,-6,19880501-20180904, 81.9%,20030703-20180904, 93.3%,20110202-20180904, 99.6%
USC00418563,32.9086,-97.6786,321.0,TX,SPRINGTOWN 4 S,,15,-6,19771101-20200608, 91.5%,19990219-20200608, 87.7%,20091014-20200608, 93.2%
USC00418583,32.9404,-99.8036,491.3,TX,STAMFORD 1,,15,-6,19471001-20201002, 46.5%,19840401-20201002, 84.5%,20020702-20201002, 87.8%
USW00003969,32.3362,-98.1410,378.0,TX,STEPHENVILLE 9NNE,,15,-6,19400701-20170517, 56.0%,19781208-20170517, 86.1%,19980226-20170517, 78.3%
USC00418630,31.8347,-100.9827,694.9,TX,STERLING CITY,,15,-6,19770209-20180109, 84.0%,19970726-20180109, 88.0%,20071018-20180109, 87.6%
USC00418646,31.0372,-97.5283,215.2,TX,STILLHOUSE HOLLOW DAM,,15,-6,19640522-20191205, 90.5%,19920227-20191205, 84.4%,20060115-20191205, 95.2%
USC00418743,33.1480,-95.6269,150.9,TX,SULPHUR SPRINGS,,15,-6,19411001-20200803, 88.3%,19810303-20200803, 81.5%,20001117-20200803, 75.3%
USC00418778,32.4561,-95.4230,137.2,TX,SWAN 4 NW,,15,-6,19570809-20200204, 87.7%,19881106-20200204, 83.9%,20040621-20200204, 81.4%
USC00418845,29.6075,-99.2801,397.8,TX,TARPLEY 3S,,15,-6,19400301-20200501, 90.7%,19800331-20200501, 87.4%,20000415-20200501, 83.5%
USC00418942,33.4368,-94.0773,118.9,TX,TEXARKANA,,15,-6,19680917-20200901, 86.1%,19940909-20200901, 81.2%,20070905-20200901, 71.9%
USC00419163,33.7571,-99.8619,478.8,TX,TRUSCOTT 3 W,,15,-6,19400201-20200601, 87.6%,19800401-20200601, 88.6%,20000501-20200601, 93.6%
USC00419270,30.5864,-104.4996,1353.3,TX,VALENTINE,,15,-6,19590501-20201004, 95.0%,19900116-20201004, 94.1%,20050526-20201004, 92.5%
USC00419417,31.6003,-97.2169,150.9,TX,WACO DAM,,15,-6,19650224-20200716, 84.2%,19921104-20200716, 72.7%,20060910-20200716, 59.0%
USC00419491,30.3237,-96.1594,65.5,TX,WASHINGTON STATE PARK,,15,-6,19520612-20200613, 86.7%,19860613-20200613, 75.7%,20030613-20200613, 80.5%
USC00419499,31.6725,-100.7283,644.7,TX,WATER VALLEY,,15,-6,19531001-20200926, 90.2%,19870330-20200926, 84.6%,20031228-20200926, 77.1%
USC00419527,34.7933,-101.5483,1036.3,TX,WAYSIDE,,15,-6,19410601-20200805, 80.1%,19810102-20200805, 80.1%,20001019-20200805, 68.0%
USC00419532,32.7483,-97.7700,291.1,TX,WEATHERFORD,,15,-6,19471001-20200803, 93.8%,19840302-20200803, 90.3%,20020518-20200803, 85.2%
USC00419565,34.8422,-100.2102,621.8,TX,WELLINGTON,,15,-6,19491001-20180628, 70.9%,19840213-20180628, 85.7%,20010421-20180628, 84.6%
USC00419588,26.1780,-97.9708,22.9,TX,WESLACO,,15,-6,19471001-20180701, 80.3%,19830214-20180701, 75.1%,20001022-20180701, 65.8%
USC00419715,31.8611,-97.3750,175.0,TX,WHITNEY DAM,,15,-6,19520617-20200803, 94.8%,19860711-20200803, 90.8%,20030723-20200803, 86.9%
USC00419815,30.0016,-98.1048,275.8,TX,WIMBERLEY 1 NW,,15,-6,19890201-20200503, 94.3%,20040917-20200503, 94.0%,20120710-20200503, 99.9%
USC00419817,31.4658,-99.1708,416.4,TX,WINCHELL,,15,-6,19530401-20201007, 75.6%,19870103-20201007, 90.5%,20031120-20201007, 96.8%
USC00419893,33.0178,-99.0540,378.9,TX,WOODSON,,15,-6,19410801-20201001, 92.6%,19810302-20201001, 89.5%,20001216-20201001, 94.3%
USC00419916,33.3038,-94.1584,86.0,TX,WRIGHT PATMAN DM & LK,,15,-6,19811101-20200731, 67.3%,20010317-20200731, 57.1%,20101123-20200731, 20.6%
USC00420168,38.2486,-111.9608,1953.8,UT,ANGLE,,15,-7,19810701-20200902, 92.8%,20010131-20200902, 88.8%,20101117-20200902, 93.0%
USC00420336,38.6163,-109.6191,1247.5,UT,ARCHES NP HQS,,15,-7,19800601-20201018, 89.6%,20000809-20201018, 86.1%,20100913-20201018, 98.5%
USC00420522,38.2798,-112.5682,1975.1,UT,BEAVER 4 E,,15,-7,19790801-20200803, 82.4%,20000201-20200803, 84.5%,20100503-20200803, 97.6%
USC00420738,37.6130,-109.4847,1838.6,UT,BLANDING,,15,-7,19480701-20201019, 96.5%,19840825-20201019, 95.2%,20020922-20201019, 97.4%
USC00420820,40.8547,-111.8902,1383.8,UT,BOUNTIFUL-VAL VERDA,,15,-7,19810601-20140722, 81.9%,19971226-20140722, 94.9%,20060409-20140722, 95.9%
USC00421003,37.6184,-112.1738,2482.6,UT,BRYCE CANYON NP FPRE,,15,-7,20190625-20200804,100.0%,20200114-20200804, 99.5%,20200424-20200804, 99.0%
USC00421008,37.6410,-112.1702,2404.9,UT,BRYCE CANYON NP HQRS,,15,-7,19590601-20190903, 93.0%,19890717-20190903, 89.7%,20040809-20190903, 94.5%
USC00421162,37.6661,-113.5423,1634.6,UT,CANYON BREEZE RANCH,,15,-7,20100901-20130303, 87.5%,20111202-20130303, 75.3%,20120717-20130303, 64.0%
USC00421260,37.6565,-112.9918,1970.5,UT,CEDAR CITY 5E,,15,-7,19840401-20200801, 94.0%,20020601-20200801, 96.1%,20110702-20200801, 97.2%
USC00421308,37.7158,-109.0827,2060.4,UT,CEDAR POINT,,15,-7,19740709-20180301, 85.4%,19960504-20180301, 79.1%,20070402-20180301, 88.5%
USC00421590,40.9383,-111.1472,1984.2,UT,COALVILLE 13 E,,15,-7,19741126-20171018, 93.0%,19960507-20171018, 93.5%,20070127-20171018, 95.5%
USC00421759,40.6189,-111.7836,1519.7,UT,COTTONWOOD WEIR,,15,-7,19480713-20200801, 91.9%,19840722-20200801, 88.2%,20020727-20200801, 86.6%
USW00023162,39.3833,-112.5167,1450.5,UT,DELTA,,15,-7,19480701-20200913, 95.7%,19840807-20200913, 93.8%,20020826-20200913, 90.4%
USC00422256,37.5255,-112.6625,2560.6,UT,DUCK CREEK VILLAGE,,15,-7,19780918-20190917, 94.0%,19990319-20190917, 95.3%,20090617-20190917, 92.8%
USC00422385,40.9655,-111.4336,1667.3,UT,ECHO DAM,,15,-7,19491102-20200901, 98.6%,19850402-20200901, 98.3%,20021217-20200901, 98.0%
USC00422578,39.3583,-111.5991,1675.8,UT,EPHRAIM,,15,-7,19490901-20200803, 98.4%,19850216-20200803, 97.4%,20021110-20200803, 98.0%
USC00422696,40.2623,-112.0897,1487.4,UT,FAIRFIELD,,15,-7,19500926-20200824, 93.3%,19850909-20200824, 96.1%,20030303-20200824, 94.6%
USC00422726,41.0203,-111.9328,1335.0,UT,FARMINGTON 3 NW,,15,-7,19480801-20200803, 50.3%,19840802-20200803, 46.7%,20020803-20200803, 89.4%
USC00423348,40.6020,-112.5076,1386.8,UT,GRANTSVILLE 2W,,15,-7,19560601-20200901, 93.7%,19880717-20200901, 89.5%,20040809-20200901, 82.5%
USW00023170,38.4167,-110.7000,1360.0,UT,HANKSVILLE FAA AP,,15,-7,19480701-20121102, 95.7%,19800901-20121102, 93.8%,19961002-20121102, 90.5%
USC00425186,41.7456,-111.8033,1460.0,UT,LOGAN UTAH ST U,,15,-7,19480701-20200810, 95.1%,19840721-20200810, 94.5%,20020731-20200810, 95.7%
USC00425194,41.6661,-111.8913,1367.9,UT,LOGAN 5 SW EXP FARM,,15,-7,19761027-20200810, 89.8%,19980918-20200810, 94.4%,20090829-20200810, 95.8%
USC00425477,38.4492,-112.2240,1781.6,UT,MARYSVALE,,15,-7,19480701-20200803, 90.8%,19840717-20200803, 96.8%,20020726-20200803, 95.8%
USC00425892,40.7485,-111.7232,1652.0,UT,MOUNTAIN DELL DAM,,15,-7,19671003-20200901, 89.8%,19940318-20200901, 87.5%,20070610-20200901, 86.9%
USC00426127,40.5358,-110.0640,2110.4,UT,NEOLA 8 N,,15,-7,19720201-20200911, 91.1%,19960522-20200911, 91.3%,20080717-20200911, 96.1%
USC00426135,39.7120,-111.8320,1568.5,UT,NEPHI,,15,-7,19480801-20200901, 96.6%,19840816-20200901, 95.4%,20020824-20200901, 96.7%
USC00426374,40.7393,-111.2415,2014.7,UT,OAKLEY 3 NE,,15,-7,19710201-20200824, 94.0%,19951113-20200824, 96.8%,20080403-20200824, 99.5%
USC00426414,41.2319,-112.0283,1304.5,UT,OGDEN SUGAR FACTORY,,15,-7,19530624-20200810, 96.4%,19870116-20200810, 95.7%,20031029-20200810, 99.4%
USC00426455,40.3158,-111.6542,1472.2,UT,OLMSTEAD PH,,15,-7,19770214-20200901, 88.7%,19981123-20200901, 86.5%,20091012-20200901, 95.7%
USC00426757,41.4489,-112.0369,1328.9,UT,PERRY,,15,-7,19871205-20200711, 73.1%,20040323-20200711, 66.9%,20120517-20200711, 76.8%
USC00426938,41.8740,-112.1487,1362.5,UT,PLYMOUTH,,15,-7,19480723-20200801, 90.4%,19840727-20200801, 87.2%,20020730-20200801, 78.3%
USC00427026,39.5989,-110.8189,1690.1,UT,PRICE BLM,,15,-7,19680717-20200822, 93.6%,19940804-20200822, 93.7%,20070813-20200822, 92.1%
USC00427064,40.2458,-111.6508,1392.9,UT,PROVO BYU,,15,-7,19800901-20200802, 95.2%,20000817-20200802, 93.2%,20100810-20200802, 98.9%
USC00427260,38.7617,-112.0777,1610.9,UT,RICHFIELD RADIO KSVC,,15,-7,19480801-20200821, 90.8%,19840811-20200821, 89.4%,20020816-20200821, 91.7%
USC00427395,40.2878,-109.9586,1528.3,UT,ROOSEVELT RADIO,,15,-7,19480701-20201005, 90.4%,19840818-20201005, 85.0%,20020911-20201005, 83.6%
USC00427516,37.1190,-113.6068,870.8,UT,ST. GEORGE,,15,-7,19480701-20130106, 88.7%,19801003-20130106, 81.3%,19961119-20130106, 69.3%
USC00427686,39.9578,-111.7794,1572.8,UT,SANTAQUIN CHLORINATOR,,15,-7,20050101-20200901, 96.2%,20121101-20200901,100.0%,20161001-20200901, 99.9%
USC00427729,39.6842,-111.2055,2650.8,UT,SCOFIELD-SKYLINE MINE,,15,-7,19860602-20200804, 94.6%,20030704-20200804, 97.8%,20120118-20200804, 99.7%
USC00427959,39.9292,-111.0794,2283.0,UT,SOLDIER SUMMIT,,15,-7,19480701-20200810, 81.2%,19840721-20200810, 85.2%,20020731-20200810, 95.9%
USC00428371,40.2411,-111.1527,2328.7,UT,STRAWBERRY HIGHWAY STATION,,15,-7,19830701-20200911, 86.3%,20020204-20200911, 84.7%,20110525-20200911, 95.1%
USC00428733,40.4447,-111.7075,1749.6,UT,TIMPANOGOS CAVE,,15,-7,20070401-20200803, 88.4%,20131201-20200803, 99.9%,20170402-20200803, 99.9%
USC00429717,37.2091,-112.9814,1230.8,UT,ZION NATIONAL PARK,,15,-7,19781001-20190102, 88.2%,19981116-20190102, 83.8%,20081209-20190102, 83.5%
USC00430277,43.1002,-72.7836,344.4,VT,BALL MOUNTAIN LAKE,,15,-5,19620914-20170830, 79.2%,19900308-20170830, 62.6%,20031203-20170830, 39.0%
USC00431565,44.0167,-72.2833,348.1,VT,CORINTH,,15,-5,19480501-20200916, 92.0%,19840709-20200916, 94.7%,20020813-20200916, 94.5%
USC00433914,44.9339,-73.0496,53.3,VT,HIGHGATE FALLS,,15,-5,19480501-20200719, 87.7%,19840609-20200719, 85.5%,20020629-20200719, 83.0%
USC00434749,43.3923,-72.6791,295.7,VT,LUDLOW # 2,,15,-5,19731024-20110801, 91.6%,19920911-20110801, 88.5%,20020220-20110801, 90.4%
USC00435366,44.5618,-72.6027,189.0,VT,MORRISVILLE,,15,-5,19480501-20170710, 83.2%,19821205-20170710, 79.9%,20000323-20170710, 78.7%
USC00435733,44.1647,-72.6567,204.2,VT,NORTHFIELD,,15,-5,19480501-20170417, 57.5%,19821024-20170417, 56.5%,20000120-20170417, 84.6%
USC00435768,43.6027,-72.3621,173.7,VT,NORTH HARTLAND LAKE,,15,-5,19610706-20200901, 90.0%,19910202-20200901, 84.6%,20051117-20200901, 94.4%
USC00436500,42.7917,-73.2228,338.3,VT,POWNAL 1 NE,,15,-5,20091110-20130602, 84.6%,20110822-20130602, 70.3%,20120712-20130602, 61.1%
USC00437054,44.4200,-72.0194,213.4,VT,SAINT JOHNSBURY,72614,15,-5,19480501-20200115, 88.4%,19840308-20200115, 86.6%,20020210-20200115, 87.3%
USC00438160,43.0908,-73.1244,274.3,VT,SUNDERLAND 2,,15,-5,19900102-20130803, 81.7%,20011018-20130803, 70.7%,20070910-20130803, 68.1%
USC00440166,37.1122,-79.2751,161.2,VA,ALTAVISTA,,15,-5,19500819-20200701, 93.5%,19850725-20200701, 89.5%,20030112-20200701, 88.6%
USC00440561,37.3788,-79.5588,374.3,VA,BEDFORD 4 NW,,15,-5,19960312-20180301, 91.7%,20070307-20180301, 91.2%,20120902-20180301, 95.9%
USC00440766,37.0833,-80.4000,579.1,VA,BLACKSBURG 3 SE,,15,-5,20030407-20200710, 85.3%,20111123-20200710, 95.0%,20160317-20200710, 90.2%
USC00440993,37.7091,-78.2885,68.6,VA,BREMO BLUFF,,15,-5,19860801-20120904, 81.9%,19990818-20120904, 87.2%,20060225-20120904, 87.5%
USC00441322,37.0375,-77.9462,100.6,VA,FORT PICKETT,,15,-5,19740701-20190904, 68.9%,19970131-20190904, 58.7%,20080518-20190904, 35.5%
USC00441614,36.8667,-79.3167,259.1,VA,CHATHAM 4 N,,15,-5,19610105-20200701, 79.1%,19901003-20200701, 76.3%,20050817-20200701, 68.9%
USC00443272,36.6545,-80.9173,713.5,VA,GALAX WATER PLANT,,15,-5,19580201-20200701, 80.7%,19890417-20200701, 85.4%,20041123-20200701, 92.9%
USC00443310,37.9458,-79.9542,539.5,VA,GATHRIGHT DAM,,15,-5,19800501-20200701, 90.3%,20000531-20200701, 88.1%,20100616-20200701, 94.2%
USC00444414,36.6002,-78.3011,76.2,VA,JOHN H KERR DAM,,15,-5,19511201-20201001, 84.2%,19860502-20201001, 84.9%,20030717-20201001, 81.4%
USC00445595,38.3064,-79.7197,737.9,VA,MILL GAP,,15,-5,19760901-20200801, 73.2%,19980817-20200801, 55.0%,20090809-20200801, 50.0%
USC00446475,37.5844,-75.8217,9.1,VA,PAINTER 2 W,,15,-5,19590201-20190501, 73.1%,19890317-20190501, 60.3%,20040408-20190501, 69.0%
USC00446712,38.2323,-78.1202,158.5,VA,PIEDMONT RESEARCH STA,,15,-5,19710501-20200807, 84.1%,19951219-20200807, 76.2%,20080413-20200807, 86.4%
USC00446955,37.0558,-80.7842,634.0,VA,PULASKI 2 E,,15,-5,19521212-20200302, 88.7%,19860723-20200302, 87.7%,20030513-20200302, 92.0%
USC00447338,36.9769,-79.8961,400.8,VA,ROCKY MOUNT,,15,-5,19691009-20200401, 74.5%,19950104-20200401, 72.0%,20070818-20200401, 84.9%
USC00448022,37.2787,-80.6888,511.5,VA,PEARISBURG 4 SSE,,15,-5,19931203-20190501, 87.0%,20060817-20190501, 93.8%,20121223-20190501, 93.5%
USC00448046,39.0858,-78.4441,289.6,VA,STAR TANNERY,,15,-5,19480501-20120105, 85.3%,19800303-20120105, 76.6%,19960203-20120105, 66.9%
USC00448084,38.9764,-77.4869,87.8,VA,WFO STERLING,,15,-5,20031109-20040520, 54.1%,20040213-20040520, 50.0%,20040401-20040520, 88.0%
USC00448085,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITH OIL,,15,-5,20200213-20201002,100.0%,20200608-20201002, 99.1%,20200805-20201002, 98.3%
USC00448086,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20201002, 99.1%,20200608-20201002, 97.4%,20200805-20201002, 94.9%
USC00448087,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITH OIL,,15,-5,20200213-20201002, 99.6%,20200608-20201002, 98.3%,20200805-20201002, 96.6%
USC00448088,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20201002,100.0%,20200608-20201002, 99.1%,20200805-20201002, 98.3%
USC00448547,36.7000,-81.4333,942.1,VA,TROUT DALE,,15,-5,19480801-20130715, 90.1%,19810122-20130715, 87.4%,19970419-20130715, 89.7%
USC00448800,36.9839,-77.0078,34.4,VA,WAKEFIELD 1NW,,15,-5,19850601-20200906, 76.6%,20030118-20200906, 79.0%,20111112-20200906, 63.2%
USC00449151,37.3017,-76.7039,21.3,VA,WILLIAMSBURG 2 N,,15,-5,19480801-20151001, 87.5%,19820302-20151001, 88.3%,19981216-20151001, 93.8%
USC00449169,36.9135,-80.5075,856.5,VA,WILLIS,,15,-5,19931001-20180601, 80.8%,20060130-20180601, 96.7%,20120331-20180601, 97.0%
USC00449215,36.9725,-82.5579,781.5,VA,WISE 1SE,,15,-5,19551112-20200906, 85.0%,19880409-20200906, 89.9%,20040623-20200906, 93.4%
USC00449272,36.7736,-80.2623,385.0,VA,WOOLWINE 1 SE,,15,-5,19510601-20200701, 85.4%,19851215-20200701, 81.6%,20030324-20200701, 77.8%
USC00449301,36.9667,-81.1000,732.1,VA,WYTHEVILLE,,15,-5,19480801-20130715, 88.5%,19810122-20130715, 81.9%,19970419-20130715, 69.4%
USC00450729,48.9775,-122.7927,18.3,WA,BLAINE,,15,-8,19480701-20201012, 81.7%,19840821-20201012, 66.9%,20020916-20201012, 47.2%
USC00450986,48.5500,-122.3333,14.9,WA,BURLINGTON 5 N,,15,-8,19480701-20201001, 89.5%,19840816-20201001, 86.6%,20020908-20201001, 82.2%
USC00451160,45.8677,-121.9733,345.6,WA,CARSON FISH HATCHERY,,15,-8,19770823-20201007, 83.9%,19990316-20201007, 89.7%,20091226-20201007, 94.5%
USC00451400,47.9967,-119.6482,254.2,WA,CHIEF JOSEPH DAM,,15,-8,19501101-20170912, 85.5%,19840407-20170912, 79.6%,20001224-20170912, 71.8%
USC00451496,47.5711,-124.2922,24.4,WA,CLEARWATER,,15,-8,19480701-20180315, 78.7%,19830508-20180315, 68.5%,20001010-20180315, 50.7%
USC00451630,48.5678,-117.9355,473.7,WA,COLVILLE,,15,-8,19930601-20160728, 63.9%,20041229-20160728, 60.2%,20101013-20160728, 68.1%
USC00451759,46.0086,-122.3455,158.5,WA,COUGAR 4 SW,,15,-8,19480701-20201015, 89.9%,19840823-20201015, 87.2%,20020919-20201015, 92.1%
USC00452030,46.3152,-118.0022,474.6,WA,DAYTON 1 WSW,,15,-8,19620402-20200622, 80.4%,19910513-20200622, 76.9%,20051201-20200622, 67.2%
USC00452157,48.7141,-121.1430,271.6,WA,DIABLO DAM,,15,-8,19480701-20201003, 80.9%,19840817-20201003, 71.4%,20020910-20201003, 62.6%
USC00452384,47.2422,-121.1869,661.4,WA,EASTON,,15,-8,19480701-20200825, 86.1%,19840728-20200825, 81.6%,20020811-20200825, 73.3%
USC00452505,47.0000,-120.5167,497.1,WA,ELLENSBURG,,15,-8,19530901-20200602, 87.1%,19870116-20200602, 85.4%,20030924-20200602, 79.0%
USC00452675,47.9752,-122.1950,18.3,WA,EVERETT,,15,-8,19480701-20201001, 86.1%,19840816-20201001, 78.6%,20020908-20201001, 72.9%
USC00453183,46.0080,-121.2623,566.9,WA,GLENWOOD,,15,-8,19480701-20191028, 89.7%,19840228-20191028, 87.3%,20011228-20191028, 80.8%
USC00453333,46.3872,-123.5602,30.5,WA,GRAYS RIVER HATCHERY,,15,-8,19921101-20191030, 46.0%,20060501-20191030, 28.1%,20130129-20191030, 21.9%
USC00453515,47.4829,-118.2519,658.1,WA,HARRINGTON,,15,-8,19611128-20191007, 91.2%,19901102-20191007, 86.7%,20050420-20191007, 84.3%
USC00454154,46.2111,-119.1011,118.9,WA,KENNEWICK,,15,-8,20031201-20200903, 83.4%,20120417-20200903, 85.3%,20160625-20200903, 84.6%
USC00454679,47.0022,-118.5657,496.8,WA,LIND 3 NE,,15,-8,19480701-20191202, 90.3%,19840317-20191202, 85.5%,20020123-20191202, 82.7%
USC00454769,46.1505,-122.9163,3.7,WA,LONGVIEW,,15,-8,19540801-20201001, 72.8%,19870901-20201001, 50.2%,20040317-20201001, 29.5%
USC00455549,47.0167,-123.6500,11.9,WA,MONTESANO 3 NW,,15,-8,19540801-20191203, 72.3%,19870402-20191203, 52.6%,20030802-20191203, 38.4%
USC00455731,46.8667,-120.7747,694.9,WA,NACHES 10 NW,,15,-8,19480701-20171027, 79.5%,19830228-20171027, 78.8%,20000628-20171027, 65.7%
USC00455876,48.8975,-122.1436,125.0,WA,NOOKSACK - KENDALL CREEK HATCHERY,,15,-8,19640116-20200910, 72.4%,19920514-20200910, 50.7%,20060713-20200910, 37.0%
USC00455946,48.8994,-117.8290,456.3,WA,NORTHPORT,,15,-8,19610401-20180601, 90.0%,19891031-20180601, 85.1%,20040215-20180601, 78.3%
USC00456789,46.7602,-117.1861,766.6,WA,PULLMAN 2 NW,,15,-8,19480701-20191202, 85.2%,19840317-20191202, 73.3%,20020123-20191202, 75.0%
USC00456851,47.7847,-122.9797,313.3,WA,QUILCENE 5 SW DAM,,15,-8,19480901-20200103, 81.2%,19840503-20200103, 69.6%,20020304-20200103, 54.2%
USC00456864,47.5000,-123.8167,61.0,WA,QUINAULT RIVER RANGER STN,,15,-8,19770126-20191203, 77.0%,19980630-20191203, 73.9%,20090317-20191203, 75.2%
USC00456909,46.5330,-121.9327,274.3,WA,RANDLE 1 E,,15,-8,19540801-20200730, 66.7%,19870731-20200730, 47.0%,20040129-20200730, 35.0%
USC00456982,48.6501,-118.7325,801.6,WA,REPUBLIC RS,,15,-8,19480701-20191009, 87.3%,19840219-20191009, 80.5%,20011214-20191009, 68.7%
USC00458059,48.3509,-120.7264,383.1,WA,STEHEKIN 4 NW,,15,-8,19760804-20191108, 66.7%,19980322-20191108, 53.1%,20090113-20191108, 73.3%
USC00458089,47.7372,-121.0913,1240.5,WA,STEVENS PASS,,15,-8,19710201-20200831, 64.0%,19951116-20200831, 43.7%,20080408-20200831, 46.4%
USC00458207,46.3236,-120.0103,227.7,WA,SUNNYSIDE,,15,-8,19480701-20200604, 86.7%,19840617-20200604, 75.1%,20020611-20200604, 62.8%
USC00458773,45.6778,-122.6510,64.0,WA,VANCOUVER 4 NNE,,15,-8,20121023-20201001, 99.6%,20161012-20201001, 99.0%,20181007-20201001, 99.2%
USC00459200,46.0436,-118.4628,192.6,WA,WHITMAN MISSION,,15,-8,19620929-20200802, 86.5%,19910831-20200802, 79.8%,20060215-20200802, 70.3%
USC00461220,38.9803,-80.2201,443.5,WV,BUCKHANNON,,15,-5,19930601-20191107, 86.3%,20060819-20191107, 80.0%,20130329-20191107, 66.4%
USC00461579,38.3133,-81.7186,279.8,WV,CHARLESTON WFO,,15,-5,19960802-20201006, 91.6%,20080903-20201006, 93.8%,20140920-20201006, 98.6%
USC00461677,39.2682,-80.3522,301.8,WV,CLARKSBURG 1,,15,-5,19480801-20171027, 83.2%,19830315-20171027, 80.5%,20000705-20171027, 75.1%
USC00462717,38.9267,-79.8295,611.1,WV,ELKINS 1N,,15,-5,19990704-20201021, 92.5%,20100226-20201021, 95.9%,20150625-20201021, 93.6%
USC00463072,37.5894,-81.0925,1016.5,WV,FLAT TOP,,15,-5,19480801-20200401, 84.1%,19840601-20200401, 79.4%,20020502-20200401, 75.4%
USC00463238,39.1304,-80.4498,310.9,WV,FREEMANSBURG 5 NE,,15,-5,19480801-20190730, 76.5%,19840130-20190730, 74.9%,20011029-20190730, 72.3%
USC00463361,38.6649,-80.7672,258.5,WV,GASSAWAY,,15,-5,19510401-20190730, 87.9%,19850530-20190730, 83.6%,20020629-20190730, 82.9%
USC00463544,38.9340,-80.8318,224.9,WV,GLENVILLE,,15,-5,19790901-20200803, 75.2%,20000216-20200803, 93.3%,20100511-20200803, 93.8%
USC00463669,38.4311,-79.8190,836.7,WV,GREENBANK OBSERVATORY,,15,-5,19920602-20201021, 88.2%,20060812-20201021, 92.8%,20130916-20201021, 96.7%
USC00463749,38.2384,-81.9850,232.9,WV,GRIFFITHSVILLE,,15,-5,19490501-20201001, 93.8%,19850115-20201001, 91.0%,20021123-20201001, 91.7%
USC00465002,39.7204,-79.8561,274.3,WV,LAKE LYNN,,15,-5,19480801-20200908, 85.5%,19840820-20200908, 76.5%,20020830-20200908, 61.2%
USC00465323,38.8955,-81.5311,202.7,WV,LIVERPOOL,,15,-5,19480801-20160707, 89.0%,19820720-20160707, 80.1%,19990714-20160707, 82.5%
USC00465341,38.8532,-80.9667,219.5,WV,LOCKNEY,,15,-5,19480801-20120130, 79.3%,19800501-20120130, 76.0%,19960316-20120130, 88.5%
USC00465353,37.8663,-81.9844,204.8,WV,LOGAN,,15,-5,19480801-20200420, 76.9%,19840610-20200420, 75.9%,20020516-20200420, 81.8%
USC00465672,38.2175,-80.0914,655.3,WV,MARLINTON,,15,-5,19480801-20130805, 88.2%,19810201-20130805, 80.6%,19970504-20130805, 77.0%
USC00466163,39.0667,-78.9667,249.9,WV,MOOREFIELD,,15,-5,19480501-20171201, 83.8%,19830215-20171201, 71.9%,20000709-20171201, 54.5%
USC00466591,37.9715,-81.1507,621.8,WV,OAK HILL,,15,-5,19480801-20120804, 88.9%,19800802-20120804, 85.3%,19960803-20120804, 84.5%
USC00467018,40.1478,-80.7014,195.1,WV,PIKE ISLAND(LOCK AND DAM),,15,-5,19811001-20201008, 55.2%,20010405-20201008, 44.9%,20110106-20201008, 59.3%
USC00467730,39.3833,-78.7333,195.1,WV,ROMNEY 3 NNE,,15,-5,19670201-20190603, 73.9%,19930402-20190603, 73.5%,20060503-20190603, 72.9%
USC00468286,39.0730,-81.0986,231.6,WV,SMITHVILLE,,15,-5,19500718-20131101, 87.9%,19820310-20131101, 84.2%,19980104-20131101, 79.4%
USC00468351,38.7506,-81.9806,175.6,WV,SOUTHSIDE 3 NNW,,15,-5,19981101-20120307, 77.5%,20050704-20120307, 75.0%,20081104-20120307, 57.4%
USC00468777,39.4467,-79.5469,801.6,WV,TERRA ALTA NO 1,,15,-5,19700901-20190925, 87.3%,19950314-20190925, 87.4%,20070619-20190925, 82.0%
USC00468986,39.3134,-80.0299,376.4,WV,TYGART DAM,,15,-5,19480801-20200901, 89.5%,19840816-20200901, 87.6%,20020824-20200901, 86.5%
USC00469011,37.6000,-80.5333,604.1,WV,UNION,,15,-5,19480801-20121214, 92.3%,19801007-20121214, 87.1%,19961110-20121214, 79.6%
USC00469086,38.5453,-80.0369,739.1,WV,VALLEY HEAD,,15,-5,19480801-20130621, 87.8%,19810110-20130621, 82.2%,19970401-20130621, 77.2%
USC00469458,39.2906,-80.7687,245.7,WV,WEST UNION 2,,15,-5,19850101-20201002, 83.8%,20021117-20201002, 80.4%,20111025-20201002, 73.8%
USC00470045,42.6375,-89.0642,232.3,WI,AFTON - JANESVILLE WWTP,,15,-6,19900701-20161001, 89.5%,20030816-20161001, 91.1%,20100309-20161001, 95.7%
USC00470124,44.3268,-91.9193,204.2,WI,ALMA DAM 4,,15,-6,19480804-20200901, 86.9%,19840818-20200901, 82.5%,20020825-20200901, 93.9%
USC00470308,43.3042,-89.3453,320.6,WI,ARLINGTON,,15,-6,19750605-20170406, 72.0%,19960505-20170406, 69.7%,20061020-20170406, 83.6%
USC00470349,46.5830,-90.9678,198.1,WI,ASHLAND EXP FARM,,15,-6,19480801-20200205, 92.9%,19840504-20200205, 90.9%,20020321-20200205, 90.2%
